,Date,Notes,Commentaires
10,mai 2024,"2,0","Nous étions venu boire un verre avec une amie puis nous avons eu un petit creux et avons décidé de manger, à notre grand regret. Nous regardons la carte et mon amie veut prendre un tartare mais sans pignon de pain et moi les tomates coeur de boeuf en carpaccio. Nous apprenons qu'il n'y a plus de carpaccio de tomate et que les tartares sont déjà tout prêt, ce qui est habituel dans la plus part des restaurants mais où quelques-uns sont mis de côtés non préparées en cas d'allergènes/changement. Nous choisissons donc une bavette avec une sauce béarnaise à la place du confits d'oignons et les ditalini rigati aux langoustines. Nous attendons nos plats une quarantaine de minute aux points de n'avoir même plus faims aux moment où ils arrivent. Ma bavette arrive sans sauce béarnaise alors que j'ai demandé si c'était possible et la serveuse m'avais répondu affirmativement. Nous réglons et partons et 1h plus tard je reçois un message de mon amie me disant qu'elle venait de vomir tout son plat... Malgré le cadre qui reste très sympathique avec une belle décoration, l'expérience vécu fait que nous ni retournerons plus."
11,mars 2024,"5,0","Le personnel hyper serviable ! La nourriture est bonne, les desserts bon et copieux ! L'emplacement est calme et agréable."
12,févr. 2024,"1,0","Expérience très négative. Le service est lunaire. Dès l’arrivée, le personnel se renvoie la balle pour vous placer, à la prise de commande la serveuse ne peut pas vous conseiller un vin particulier car elle ne boit pas d’alcool. Le plat est servit sans la boisson et nous devons demander à 2 reprises notre verre.
La cuisine ne rattrape pas le service. Les plats sont certes copieux mais totalement industriels.
Le nom « splendid » n’a pas changé mais Georges blanc doit s’en mordre les doigts.

En résumé, attrape touriste a fuir absolument"
13,févr. 2024,"2,0","Très déçue! Service déplorable.. hygiène en cuisine comme en salle très insuffisant!! On nou a servi du pain mouillé.. une cliente s’est vu aspergée d un apéritif…
.nous avions été séduit par ce bel établissement il y a deux ans.. et bien je le raye de ma liste!! 
La qualité n y est plus!!"
14,févr. 2024,"3,0","Le menu n'a pas changé depuis plusieurs années, les plats sont simples, les cartes sont crades a force de ne pas être changées et le 'meilleur' c'est l'accueil.... Bref, pour nous, c'était la dernière fois..."
15,janv. 2024,"5,0",Nous  avons passé une très bonne soirée dans ce lieu. Accueil et le service ont été au top. Les plats étaient très bon et copieux.
16,janv. 2024,"3,0","Très beau cadre mais pas un service de brasserie à la hauteur : serveuse sèche et pressée, plat servi tiède, même si le dessert était très bon même si la glace du fondant au chocolat n était pas celle du menu. Prix correct par contre "
17,janv. 2024,"2,0","Le plat du jour est bon mais rien d'original et en plus la forme des assiettes n'étaient pas du tout adaptées.
Le dessert, enfin celui qui était disponible, est correct mais trop sucré.
Le pire est le service. A peine les cartes posées sur la table, il faut déjà commander. Dans un restaurant, la convivialité c'est important. Nous avons demander un peu de temps pour choisir et la serveuse revient 5' après visiblement impatiente.
Apéritif sans un petit quelque chose à croquer mais il y a à cela une bonne raison, le plat arrive très vite alors que nos verres d'apéritifsont encore pleins.
Le splendid est devenu un fast eat !"
18,déc. 2023,"5,0","Serveurs/serveuses super sympa, très bien manger.
Ambiance sympa et prix raisonnable
Je recommence si vous passez dans le coin"
19,déc. 2023,"1,0","Je suis passée cet après-midi pour réserver une table afin de prendre le champagne à trois demain; au lieu d'une explication simple me disant que tout était complet, j'ai eu droit à: ""On réserve que pour manger et demain il y aura de la teuch et de la teuf."" Le locuteur semblait très content de lui, pensant que je ne comprendrais pas ...
J'ai beaucoup fréquenté le Splendid à l'époque où il était un restaurant prestigieux où tout était parfait ... Grande tristesse."
20,nov. 2023,"1,0","Je n'y suis pas retournée depuis que Geoges blanc a vendu ,tellement catastrophée de la transformation de la déco 😥😥 comment as t'on pu laisser faire  cela !
Non je n'ai pas envie de pousser la porte. C'est trop triste "
21,nov. 2023,"3,0","Entrées bonnes. Plat, paleron de veau bon mais très petite quantité.
Bon vin blanc en pots.
Desserts sans gout et pas du tout à la hauteur du restaurant!!!
Je déconceille de prendre un dessert dans cet établissemnt.
"
22,nov. 2023,"1,0","Franchement dégueulasse. 
Le pad Thaï : grave erreur. 
Le confit de canard : sec au possible. 
Le saint Joseph : trop jeune. 
Le pain : sans intérêt 

Si vous êtes touriste et que vous souhaitez découvrir la gastronomie lyonnaise, ne vous y arrêtez surtout pas. "
23,oct. 2023,"5,0","Personnel attentif et agréable, gravelax simple mais goûteux, tartare de bœuf servi avec frites maison, desser gourmand au café martini très original. Le Cote rôtie, bien choisi, à 9 euros le verre.
Je recommande."
24,sept. 2023,"5,0","Une décoration atypique et très jolie. De belles propositions à la carte, de bons produits. Les plats sont bon. 
Le personnel est très accueillant, nous avons passé un bon moment en famille. "
25,sept. 2023,"5,0","Personnel très agréable ! Carre d'agneau excellent ! Cadre convivial ! 
Terrasse pour un café super sympa en matinée "
26,août 2023,"3,0","Une terrasse agréable, un service moyen. Un spritz avec plus d’eau gazeuse que d’Aperol … un tartare moyen servi tiède…. 
Il y a beaucoup mieux dans le quartier."
27,août 2023,"5,0","Super accueil et très bon service.
Les plats sont généreux et les prix corrects.
Mieux vaut réserver car comme tout endroit agréable les tables sont votes prises "
28,mai 2023,"5,0","On a passé un excellent moment pour le déjeuner un dimanche en famille 
Le service est impeccable, les serveurs agréables et la cuisine excellente et de belles assiettes"
29,mai 2023,"4,0","Bien situé dans le quartier des Brotteaux, bin accueil, les deux plats étaient bon, dessert correcte (pas sûr que ce soit fait maison). Serveuses Sympathiques !"
30,mai 2023,"5,0","Nous avons tout aimé, le quartier, la terrasse, les serveurs, la nourriture...  Pour un prix plus que raisonnable, que demander de plus ? "
31,avr. 2023,"3,0","Ambiance et service sympathique.
Atmosphère des lieux et du quartier, très vivant pour un samedi soir.
Gustativement…..pas terrible, voir médiocre pour les desserts.
Le rapport qualité-prix n’y est pas !!!"
32,avr. 2023,"3,0","Soirée agréable grâce au cadre, et au service. Mais déception gustative.
Poke bowl burratina en entrée, une burratina sans saveur. Tartare de saumon quasiment pas assaisonné, les frites étaient du sel au frites.
L'île flottante sans saveur donc du sucre pur... je ne l'ai pas terminée comme les frites.
Désagréable aussi 3 fois dans la soirée, l'ouverture d'une porte donnant sur l'extérieur pour récupérer du mobilier, avec un courant d'air très désagréable.

Je n'y retournerai pas, malgré le bon accueil"
33,avr. 2023,"4,0","La joue de boeuf braisée est une des meilleures que j'ai jamais mangée : fondante avec sa sauce  au vin où l'on sent bien les herbes aromatiques.
L'escalope de veau est également appréciée.
En revanche, le moelleux au chocolat est très quelconque.
Bon vin blanc au verre ainsi que le St-Joseph.
Cadre agréable avec des tables espacées."
34,mars 2023,"2,0","Atmosphère sympa, emplacement bien situé, mais aucun intérêt culinaire
Service sur joué, une serveuse très étrange, qui parle et sourit beaucoup mais qui n'écoute  rien (on demande des légumes sautés et elle amène des frites)
Des desserts ultra sucrés et grossiers...(le crumble citron : un moellon compact)
Passez votre route ..."
35,déc. 2022,"4,0","Les plats proposés sont un délice pour les yeux et un plaisir pour l'estomac. Un beau décor, un personnel à l'écoute"
36,févr. 2023,"2,0","Joli lieu,plats plus que mediocres,insipides,trop cuits,de mauvaise qualité.
Passez votre route,très mauvaise brasserie"
37,janv. 2023,"3,0","Nous avions réservé pour 5, la table réservée était adaptée pour 4 personnes, mais pas pour 5 (bout de table).
Un tartare de bœuf sans saveur. Un dessert ""POIRES FLAMBÉES ET RÔTIES EN SABAYON"", avec des poires pas mures, dures, et sans saveur ... une carte vraiment surfaite, avec des prix démesurés.
Le vin était bon, heureusement.
A 22h, Alors que nous venions de commencer une bouteille de vin depuis 10 mns, on nous a gentiment invité à finir notre vin au bar, car il fallait libérer la table...
Nous n'y retournerons pas, que ce soit à titre personnel ou professionnel.
Le Splendid a vraiment perdu de sa superbe ..."
38,oct. 2022,"5,0",Très bon dîner. Accueil sympathique. Beau cadre et musique d’ambiance agréable. Carte variée et très complète. Nous reviendrons.
39,août 2022,"4,0","Accueil et service sympathique et attentionné. Le tartare de saumon était généreux et de qualité. Le Poké bowl au tofu grillé, frais et agréable, mis à part la présence du maïs dont je ne suis pas fan. L’assiette de fromage, très appréciable. Le rapport qualité prix est excellent. Nous avons passé un très agréable moment en terrasse à l’ombre."
40,juil. 2022,"4,0","Il a fallut insister pour être en terrasse sur le trottoir ombragé par les arbre (a préciser lors de la Resa) mais nous y avons finalement été installé…..à 50 Cm des voisins …..mais bon !

Après 1/2 heure d’attente et les excuses d’un service parfait …..très bons plats:
Tartare de saumon avec frites et salades
Entrecôte de veau bonne
3 bières blanches
Le tout pour 55 €

3eme visite et pas la dernière !"
41,juil. 2022,"5,0","Première venue au Splendid et excellente soirée en terrasse : accueil très sympa, cadre extra, service parfait, plats très copieux et délicieux (ne manquez pas la daurade !!), très bon vin. Adresse à ne pas manquer !"
42,juin 2022,"4,0","Tout était parfait en terme de goûts, de qualité et d'originalité des plats (cabillaud de céviché par exemple). 

Juste un bémol mais c'est personnel, à partir de 22h la musique devient plus forte et il s'avère difficile de s'entendre les uns les autres..."
43,juin 2022,"5,0","J’ai eut l’occasion de dîner à trois reprises dans ce restaurant. Les plats sont toujours très bons malgré une attente parfois trop longue (naturellement en fonction du nombre de clients). Il faut aimer la déco mais la terrasse est très agréable, tout comme le service."
44,mai 2022,"5,0","Y avons déjeuner avec mon fils et mon ami vendredi 27 Mai , un accueil parfait , nous n'avions pas réservé car étions dans le quartier et mon fils à appelé un de ces amis qui nous à conseillé l'endroit ! Avons été installé sur la terrasse face à la salle des ventes , parfait avons très bien déjeuner , un tartare de Boeuf pour mon ami , mon fils et moi même avons opté pour du veau , purée de patates douces , champignons et tomates cerise caramélisés juste Parfait . Le service nickel , souriant et aux petits soins .Merci pour ce bon déjeuner chez vous ,nous reviendrons dès que nous serons à nouveau sur LYON . Des Alsaciens conquis. Marc & Claudio"
45,mai 2022,"1,0","Nous allons souvent ce restaurent et nous n’avons jamais été déçu jusqu’à maintenant.
Nous avons commandé une côte de bœuf (environ 1,5kg pour 79e ). On commence à déguster et nous remarquons après quelques bouchée qu’on ressentait un goût amer. Le maître d’hôtel nous explique qu’il va se renseigner auprès de la cuisine  (je trouve ça très particulier qu’il ne se soit pas renseigner de quand date la viande). Ensuite il nous confirme qu’il y a un souci et que l’odeur était suspecte, de fermentation. Il s’excuse et nous propose des dessert ou bien un geste commercial. 
Au moment de la note nous avons eu une remise (au lieu d’avoir un total de 108.20e nous avons payer 98,3e dont une viande a 79euros). 
Les employés n’ont eu aucun respect envers nous au point de nous faire manger une viande avariée qu’ils considèrent comme maturée alors que nous avons eu la confirmation du maître d’hôtel et des cuisiniers qu’ils ont discerner un souci dans cette côte de bœuf putride. 
Je trouve ça scandaleux de mettre une telle somme pour avoir la confirmation d’un médecin que je suis victime d’une intoxication qu’on pourrait supposer volontaire suite aux affirmation de nos hôtes.
Aucun au revoir, rien du tout, et nous avons eu droit des regard agressif comme si nous avons salit l’image  du restaurent. 
 Très très déçu, je ne le recommande vraiment pas si vous avez un système immunitaire fragile."
46,mai 2022,"4,0","Cadre plutôt agréable personnel rapide et efficace. 
Les plats à la carte sont variés et contenteront toutes les papilles.
L'addition n'est pas très salée pour une cuisine de qualité.
Très bon rapport qualité prix."
47,mai 2022,"5,0",Personnel très sympa. Bon cocktail. Rien à redire sur le steak tartare de bonne qualité. Très bonne première expérience. Nous y retournons demain soir pour tester les ribs…. Espérons que l’essai sera transformé.
48,févr. 2022,"5,0","J’ai fêté mon anniversaire surprise dans ce joli restaurant et j’ai été plus que ravie du service proposé. Tout le monde a été ravi par les plats, les cocktails. Impossible de manger le dessert car très copieux et très bon !! 
Merci pour vos attention !

Merci encore pour toute l’attention apportée à ce moment si spécial pour moi !"
49,avr. 2022,"5,0","Sommes allés dîner le 04.04 à 12 pers. Accueil très agréable, adapté aux groupes, cuisine brasserie efficace et bonne  , bons desserts...Bon moment dans un cadre agréable."
50,févr. 2022,"4,0","Très bon repas à midi avec un sanglier au top et une ile flottante du tonnerre
Un petit bémol pour le vin, j'ai connu de bien meilleurs St Joseph 
Service très sympa et efficace"
51,janv. 2022,"3,0","déçus mais il en faut pour tous les goûts !!
cuisine très correcte mais sans raffinement, service sympathique, ambiance boîte de nuit ....très bruyante !!
ne pas y aller si l'on cherche une ambiance intimiste et feutrée !!"
52,janv. 2022,"2,0","Je découvre avec étonnement que le Splendid appartenant anciennement à Georges Blanc a 
a changé de propriétaire. Les choix réalisés par cette nouvelle direction sont, à mon sens, très décevants.

Côté déco/ambiance, le restaurant a troqué son style authentique et traditionnel par un style contemporain, chic mais déjà vu. La musique sympa mais très forte est adaptée à un bar lounge mais pas à un restaurant. Enfin le restaurant a perdu de sa chaleur et de sa convivialité pour devenir surfait.

Côté cuisine nous avons globalement bien mangé mais la nouvelle carte n'arrive pas à la cheville de l'ancienne. Exit les formules à 33€ ou 47€ avec des produits simples, de saison et extrêmement bien préparés. A la place, nous avons toujours des produits de qualité mais avec des accompagnements très peu travaillé/réfléchi (frites, purée de pomme de terre ou purée de patate douce) et sans grande originalité. Tout est à la carte. Le rapport qualité/prix en prend un coup.

Le service est Je découvre avec étonnement que le Splendid appartement anciennement à Georges Blanc a été racheté. Les choix réalisé par cette nouvelle direction sont pour ma part très décevant.

Côté déco/ambiance, le restaurant à troqué sont style authentique et traditionnel par un style contemporain, chic mais vu dans d'autre restaurant. La musique sympa mais très forte est adapté à un bar lounge mais pas à un restaurant. Enfin le restaurant a perdu de sa chaleur et de sa convivialité pour devenir surfait/bling bling.

Côté cuisine nous avons globalement bien mangé mais la nouvelle carte n'arrive pas à la cheville de l'ancienne. Exit les formules à 33€ ou 47€ avec des produits simples, de saison et extrêmement bien préparés. A la place, nous avons toujours des produits de qualité mais avec des accompagnements très peu travaillé/réfléchi (frites, purée de pomme de terre ou purée de patate douce) et sans grande originalité. Tout est à la carte. Le rapport qualité/prix en prend un coup.

Le service est toujours agréable mais moins attentionné.

On ressent que le restaurant a perdu des compétences clés côté cuisine et côté salle. Lyon a perdu une belle institution."
53,déc. 2021,"5,0","Très sympa.
Belle table ronde à 6. 
Une serveuse super . Efficace. Gentille.
Du choix à la carte 
Je me suis régalé avec le paté en croûte en entrée...un peu moins avec le sanglier. 
Le poisson avait l air sympa. Le risotto était conséquent. 
Des bons vins à la carte.
Une belle adresse "
54,nov. 2021,"3,0","Difficile de s'installer, tut d'abord : la mezzanine, très calme, est équipée d'une ventilation qui soufflait de l'air froid lors de notre venue. Nous sommes alors descendus en salle, nettement plus bruyante et à la déco assez ratée. On se demande ce que fait la télé au-dessus de la porte d'entrée du restaurant. Nous prenons, commande, nous sommes 5, 5 entrées et 5 plats. Au bout d'un court instant, le serveur nous apporte... les 5 plats. Il y a eu un problème technique, les entrées n'ont pas été enregistrées. Nous renvoyons donc les plats en cuisine. Les entrées arrivent : bon pâté en croûte, sans être exceptionnel. Viennent ensuite de nouveau les plats. Nous sommes deux  avoir pris des souris d'agneau : l'une est dorée et caramélisée, l'autre... complètement blanche ! Nous le faisons remarquer qu serveur qui explique que... les deux souris étaient placées différemment dans le four. Merci pour l'info ! lol Retour en cuisine (encore !) de la souris mal cuite qui revient quelques minutes plus tard, correctement cuite et présentée et qui est très bonne. Bons desserts. Les vins, en revanche, sont médiocres (nous en avons testé trois différents). Bref, c'est bon, mais l'organisation du restaurant est surprenante par son approximation. Tout ou presque semble manquer de sérieux et on a le sentiment d'être dans un restaurant en plein rodage dont les collaborateurs sont complètement dépassés. Dommage."
55,oct. 2021,"4,0","accueil au top, souriant, pro, cadre très sympa, musique, ambiance animée, carte plutôt complète pour tout le monde, été comme hiver, j'adore! prix raisonnable pour les prestations:)"
56,août 2021,"4,0","Première visite appréciée. Accueil chaleureux de la part de la serveuse, très attentionnée du début à la fin. Plats ""simples"" mais bons tel le plat du jour (gambas au curry). Décor très réussi et belle terrasse. Allez-y"
57,août 2021,"4,0","Le Splendid a réouvert il y a quelques semaines, avec un nouveau propriétaire et une carte gastro-brasserie attirante. La terrasse donnant sur le square est jolie, mais le nouveau décor de la grande salle l'est encore plus, d'autant plus qu'elle est bien ventilée par les chaleurs actuelles.
Bien que très actuelle, la carte peut sembler un peu simple mais l'originalité est bien présente dans chaque assiette, tout en faisant subtilement honneur aux produits régionaux. Mention spéciale pour les desserts, créatifs ... mais qui pourraient gagner un peu en légèreté.
Côté service, bilan mitigé entre des serveurs au top et d'autres plus hésitants... la prise de commande a été interminable. On met ça sur les débuts et la période estivale, on reviendra avec plaisir pour voir si tout s'est bien rodé."
58,nov. 2024,"5,0","Endroit charmant avec très bonne ambiance! 

Le service était Top Notch par une excellente équipe et surtout une jeune femme. 

La nourriture était absolument magnifique . . si frais et savoureux

Le veau était superbe et aussi les faux filets sauce poivron. 

La perle était si fraîche et savoureuse. 

Nous avons apprécié une bonne bouteille de Bourgogne. 
Ils ont une excellente carte des vins et le prix est si raisonnable. 

Nous sommes de grands voyageurs à travers le monde et nous apprécions tellement notre dîner ici. 

N'hésitez pas à réserver cet endroit 

UN BIJOU 🙏❤️"
59,mai 2024,"1,0","Nous sommes venus ici un dimanche soir alors que de nombreux restaurants étaient fermés et que nous cherchions un endroit pour dîner. Nous avons commandé une bouteille de vin et le serveur a suggéré leur burrata à la truffe qui était très bien, mais était livré avec du pain rassis. Plutôt inhabituel en France où le bon pain est partout mais pas si important que ça. 
Nous étions encore en train de décider quoi commander quand le serveur a pris nos menus. Nous avons pensé qu’il pourrait peut-être les ramener puisque nous n’avions pas encore décidé mais à la place, il nous a donné quelques suggestions. Il a dit qu'ils avaient un merveilleux steak spécial qui était de la viande de très haute qualité et il l'a fortement recommandé. Mon mari et moi avons décidé de l'essayer pendant que notre fils optait pour le poulet. Environ deux minutes après notre commande, il a sorti les steaks. Un peu trop vite pour avoir été cuit sur commande. Eh bien, ils n'étaient vraiment pas beaucoup cuits du tout et la qualité de la viande était horrible! Les avaient été pré-saisis mais étaient presque entièrement crus et si coriaces que nous pouvions à peine les couper avec un couteau à steak, pratiquement étouffés en essayant de le mâcher. Nous nous plaignons rarement mais je ne pouvais même pas le manger et je l’ai renvoyé pour qu’il soit un peu cuit. Il est revenu légèrement mieux et avec toute la sauce retirée du plat. Il était servi avec des pommes de terre qui avaient probablement été cuites quelques jours à l'avance, pas très fraîches. Le poulet de mon fils n""était pas affreux. 
Nous avons commandé des desserts dans l'espoir d'améliorer l'expérience, mais ils étaient tous étrangement mauvais. Quand le serveur a apporté notre chèque et nous a demandé comment nous aimions tout, je lui ai dit que le steak était très dur. Il a demandé si nous voudrions essayer leur digestif maison spéciale que je pensais qu'il pourrait offrir gratuitement pour compenser le repas affreux donc nous avons accepté. Bien sûr, il nous a facturé ces boissons vertes vives dégoûtantes qui avaient la saveur de l'odeur du liquide de nettoyage au pin. 
Bref, économisez votre argent. Même la restauration rapide aurait été meilleure."
